timestamp,Ticker,Open,High,Low,Close,Volume
3/14/2025 4:00,META,602.805,608.86,594.78,607.6,12364505
3/17/2025 4:00,META,607.46,613.1,598,604.9,15473909
3/18/2025 4:00,META,600.05,600.25,574.66,582.36,20297708
3/19/2025 4:00,META,584.28,592.3223,574.77,584.06,20537498
3/20/2025 4:00,META,582.755,610.2,579.51,586,24336505
3/21/2025 4:00,META,583.425,597.545,580.95,596.25,25015864
3/24/2025 4:00,META,614.97,622.54,612.2001,618.85,15741274
3/25/2025 4:00,META,626.76,633.88,621.18,626.31,15312540
3/26/2025 4:00,META,624.89,626.7499,606.61,610.98,12661891
3/27/2025 4:00,META,602,614.25,600.1,602.58,10436524
3/28/2025 4:00,META,600.31,601.75,573.92,576.74,17602823
3/31/2025 4:00,META,563.5,578.7,553.3,576.36,21124677
4/1/2025 4:00,META,570.84,589.91,570,586,12836574
4/2/2025 4:00,META,574.91,592.66,573.36,583.93,13470778
4/3/2025 4:00,META,546.22,552.5596,530.3,531.62,34777460
4/4/2025 4:00,META,506.62,518,494.2,504.73,38589814
4/7/2025 4:00,META,485.1,539.37,481.9,516.25,36606136
4/8/2025 4:00,META,543.25,547.43,502.86,510.45,28034211
4/9/2025 4:00,META,509.265,587.89,502.11,585.77,39216578
4/10/2025 4:00,META,575.49,581.3,535.3,546.29,28173491
4/11/2025 4:00,META,535.505,547.4,528.5901,543.57,17642327
4/14/2025 4:00,META,556.175,557.77,528.28,531.48,14130928
4/15/2025 4:00,META,532.105,537.94,517.5,521.52,15558659
4/16/2025 4:00,META,508.51,513.37,495.63,502.31,18735075
4/17/2025 4:00,META,505.25,507.3,498.0133,501.48,14593508
4/21/2025 4:00,META,491.325,493.5,479.8,484.66,16165982
4/22/2025 4:00,META,491.87,506.88,486.36,500.28,17399408
4/23/2025 4:00,META,528.525,535.3376,516.52,520.27,18173910
4/24/2025 4:00,META,518.73,533.9,517.5,533.15,13910011
4/25/2025 4:00,META,546.8,549.86,536.25,547.27,17098921
4/28/2025 4:00,META,555.64,558.4899,540.59,549.74,15178995
4/29/2025 4:00,META,546,556.5699,544.12,554.44,11835036
4/30/2025 4:00,META,538.4,549.1,529.5,549,29243971
5/1/2025 4:00,META,592.075,592.95,570.5,572.21,31159033
5/2/2025 4:00,META,583.455,604.34,578.33,597.02,24739260
5/5/2025 4:00,META,591.22,603.21,588.05,599.27,13887724
5/6/2025 4:00,META,592.525,596.03,586.58,587.31,10600650
5/7/2025 4:00,META,590.36,603.075,586.67,596.81,13160976
5/8/2025 4:00,META,606.285,611.2959,596.62,598.01,14622805
5/9/2025 4:00,META,603.72,606.97,591.7062,592.49,10427286
5/12/2025 4:00,META,630.92,640.3896,621.03,639.43,21965085
5/13/2025 4:00,META,645.545,660.92,642.83,656.03,18570821
5/14/2025 4:00,META,661.21,662.67,654.31,659.36,12348179
5/15/2025 4:00,META,654.275,657.31,638.58,643.88,14341835
5/16/2025 4:00,META,637.955,640.44,626.15,640.34,18518972
5/19/2025 4:00,META,628.25,643,627.8,640.43,9592374
5/20/2025 4:00,META,636.01,639.3536,632.26,637.1,6743473
5/21/2025 4:00,META,631.79,646.61,630.17,635.5,11464569
5/22/2025 4:00,META,634.05,643.25,630.71,636.57,8228443
5/23/2025 4:00,META,624,632.445,622.65,627.06,8454067
5/27/2025 4:00,META,635.41,643.08,632.75,642.32,9508367
5/28/2025 4:00,META,642.6,650.88,642.5472,643.58,9042874
5/29/2025 4:00,META,651.645,653.32,639.5,645.05,8883436
5/30/2025 4:00,META,642.5,649.4099,632.78,647.49,16240951
6/2/2025 4:00,META,644.39,673.26,644.2616,670.9,15766258
6/3/2025 4:00,META,671.445,675.58,665.03,666.85,11585031
6/4/2025 4:00,META,669.32,689,668.57,687.95,14031931
6/5/2025 4:00,META,691.66,694.38,682.25,684.62,13120335
6/6/2025 4:00,META,696.17,702.806,691.87,697.71,11727961
6/9/2025 4:00,META,698.46,705.19,693.94,694.06,12773221
6/10/2025 4:00,META,701.345,703.23,691.56,702.4,10850146
6/11/2025 4:00,META,703.705,708.8707,691.99,694.14,9582508
6/12/2025 4:00,META,693.3,695.38,687,693.36,7322730
6/13/2025 4:00,META,687.95,694.57,681.01,682.87,9274441
6/16/2025 4:00,META,699.33,707.15,693.5103,702.12,13720288
6/17/2025 4:00,META,702,705.97,696.06,697.23,10066110
6/18/2025 4:00,META,698.18,701.59,694.9,695.77,10068255
6/20/2025 4:00,META,700.75,701.8197,678.67,682.35,22538640
6/23/2025 4:00,META,683.69,699.05,678.75,698.53,11080055
6/24/2025 4:00,META,704.885,713.19,702.11,712.2,13823180
6/25/2025 4:00,META,713.315,716.58,705.38,708.68,9320436
6/26/2025 4:00,META,714.355,728.22,711.05,726.09,13964793
6/27/2025 4:00,META,726.515,735.43,725.86,733.63,18775735
6/30/2025 4:00,META,744.55,747.9,734.25,738.09,15402105
7/1/2025 4:00,META,736.875,737.7499,715.37,719.22,13431248
7/2/2025 4:00,META,715.325,720.3,712.8,713.57,9336740
7/3/2025 4:00,META,726.61,729.03,714.42,719.01,8601653
7/7/2025 4:00,META,717.6,727,713.51,718.35,9457080
7/8/2025 4:00,META,721.57,722.9099,714.81,720.67,7770693
7/9/2025 4:00,META,722.715,737.53,722.715,732.78,11417963
7/10/2025 4:00,META,731.55,735.7999,719.6,727.24,9922249
7/11/2025 4:00,META,722.495,725.16,709.7,717.51,10873880
7/14/2025 4:00,META,717.6,728,716.547,720.92,8939399
7/15/2025 4:00,META,723.9,724.4716,709.82,710.39,11529511
7/16/2025 4:00,META,713.37,713.97,699.2701,702.91,13067627
7/17/2025 4:00,META,704.39,705.9,697.105,701.41,11803264
7/18/2025 4:00,META,702.19,704.71,691.65,704.28,12779752
7/21/2025 4:00,META,706.8,717,705.76,712.965,9404391
7/22/2025 4:00,META,716.19,716.6,701.41,704.81,8921064
7/23/2025 4:00,META,706.365,714.6285,704.93,713.58,8771615
7/24/2025 4:00,META,717.05,723.6239,714,714.8,10920836
7/25/2025 4:00,META,716.915,720.6499,711.9,712.68,8271698
7/28/2025 4:00,META,715.2,724.7352,712.68,717.63,8715743
7/29/2025 4:00,META,720,724.47,699.91,700,13267032
7/30/2025 4:00,META,708.09,708.5,691.2001,695.21,27077286
7/31/2025 4:00,META,775.2,784.75,765.51,773.44,38831098
8/1/2025 4:00,META,760.73,765.9999,745.31,750.01,19028710
8/4/2025 4:00,META,760,776.85,758.41,776.37,15801727
8/5/2025 4:00,META,776.445,783.1299,763,763.46,11640294
8/6/2025 4:00,META,770,773.64,760.4601,771.99,9733910
8/7/2025 4:00,META,773.49,775,759.55,761.83,9019691
8/8/2025 4:00,META,762.75,769.9,758.58,769.3,7320755
8/11/2025 4:00,META,770.075,773.4584,764.67,765.87,7611964
8/12/2025 4:00,META,773,793.67,772.43,790,14579765
8/13/2025 4:00,META,791.15,795.4561,778.23,780.08,8811750
8/14/2025 4:00,META,777.88,787.81,772.51,782.13,8116193
8/15/2025 4:00,META,784.15,796.25,780.82,785.23,13375361
8/18/2025 4:00,META,775.085,775.81,756.5601,767.37,16513737
8/19/2025 4:00,META,767.12,767.17,749.36,751.48,12286690
8/20/2025 4:00,META,747.57,750.1999,731,747.72,11898190
8/21/2025 4:00,META,744.705,745.5,733.1101,739.1,8876307
8/22/2025 4:00,META,739.23,756.9,734.39,754.79,10612667
8/25/2025 4:00,META,754.82,758.88,750.13,753.3,6861158
8/26/2025 4:00,META,750.8,754.87,747.94,754.1,7601800
8/27/2025 4:00,META,752.3,754.1499,742.84,747.38,8315435
8/28/2025 4:00,META,744,753.0548,740.795,751.11,7467955
8/29/2025 4:00,META,745.28,747.14,735.3466,738.7,9070546
9/2/2025 4:00,META,726.04,736,721.7306,735.11,9350857
9/3/2025 4:00,META,736,740.25,733.9893,737.05,7699332
9/4/2025 4:00,META,748.57,761.16,745.82,748.65,11439078
9/5/2025 4:00,META,752.615,757.95,745.03,752.45,9663441
9/8/2025 4:00,META,755.995,766.51,752.02,752.3,13087816
9/9/2025 4:00,META,757.49,766.3,753.43,765.7,10999026
9/10/2025 4:00,META,765.13,765.7,751,751.98,12478276
9/11/2025 4:00,META,754.65,757.1,748.37,750.9,7923284
9/12/2025 4:00,META,748.725,757.5703,743.76,755.59,8248557
9/15/2025 4:00,META,757.47,774.07,751.985,764.7,10533780
9/16/2025 4:00,META,767,781.36,765.1,779,11782482
9/17/2025 4:00,META,779.99,783.29,766.31,775.715,9400867
9/18/2025 4:00,META,780.75,788.78,773.36,780.25,10954950
9/19/2025 4:00,META,786.42,790.8,769.1901,778.38,23696824
9/22/2025 4:00,META,781.845,785.73,764.47,765.16,11706946
9/23/2025 4:00,META,769.25,770.6,751.07,755.4,10872592
9/24/2025 4:00,META,757.5,761.11,752.5251,760.66,8828227
9/25/2025 4:00,META,753.45,756.765,744.55,748.91,10591065
9/26/2025 4:00,META,750,751.9299,737.3532,743.75,9696338
9/29/2025 4:00,META,748.72,750.78,739.15,743.4,9246768
9/30/2025 4:00,META,742.25,742.97,726.3,734.38,16226750
10/1/2025 4:00,META,721.49,721.8499,710.2,717.34,20419633
10/2/2025 4:00,META,722.58,727.77,718.14,727.05,11415271
10/3/2025 4:00,META,729.625,731,710.18,710.56,16154305
10/6/2025 4:00,META,705.185,716.88,690.51,715.66,21654738
10/7/2025 4:00,META,717.72,718.4999,705.75,713.08,12062928
10/8/2025 4:00,META,713.45,719.65,707.81,717.84,10790571
10/9/2025 4:00,META,718.275,733.51,712.44,733.51,12717172
10/10/2025 4:00,META,730.92,735.27,704.51,705.3,16980091
10/13/2025 4:00,META,713.01,719.94,707.6413,715.7,9251796
10/14/2025 4:00,META,707.78,715.55,699.33,708.65,8829757
10/15/2025 4:00,META,717.06,723.9,709.51,717.55,10246766
10/16/2025 4:00,META,717.55,725.49,703.88,712.07,9017010
10/17/2025 4:00,META,707.075,718.54,706.12,716.915,12232441
10/20/2025 4:00,META,721.19,733.77,720.18,732.17,8900204
10/21/2025 4:00,META,736.015,738.5,728.75,733.27,7647269
10/22/2025 4:00,META,733.83,740.6,724.03,733.41,8734491
10/23/2025 4:00,META,734.7,742.41,733.1,734,9855974
10/24/2025 4:00,META,736.79,741.21,731.15,738.36,9151267
10/27/2025 4:00,META,749.73,755.75,748.01,750.82,11321080
10/28/2025 4:00,META,752.63,758.4,745.5201,751.44,12193818
10/29/2025 4:00,META,754.75,759.155,742.51,751.67,26818592
10/30/2025 4:00,META,669.15,680.9599,650.17,666.47,88439991
10/31/2025 4:00,META,674.51,674.89,645.57,648.35,56953101
11/3/2025 5:00,META,656,659.3299,636.18,637.71,33003457
11/4/2025 5:00,META,628.035,641.7399,626.01,627.32,27356513
11/5/2025 5:00,META,632.31,642.23,626.5375,635.95,20219855
11/6/2025 5:00,META,635.85,636,618,618.94,23628670
11/7/2025 5:00,META,616.485,622.1348,601.2,621.71,29946785
11/10/2025 5:00,META,631.09,635,618.105,631.76,19244940
11/11/2025 5:00,META,628,629.56,619.39,627.08,13302187
11/12/2025 5:00,META,628.13,628.99,607.77,609.01,24493232
11/13/2025 5:00,META,613.07,617.65,603,609.89,20973805
11/14/2025 5:00,META,601.79,613.68,595.2,609.46,20724146
11/17/2025 5:00,META,609.035,611.69,595.4,602.01,16501331
11/18/2025 5:00,META,591.6,603.66,583.78,597.69,25500597
11/19/2025 5:00,META,593.715,595.33,581.25,590.32,24744578
11/20/2025 5:00,META,603.5,606.72,583.35,589.15,20602924
10/1/2024 4:00,MSFT,428.45,428.48,418.81,420.69,19092945
10/2/2024 4:00,MSFT,422.58,422.82,416.71,417.13,16582257
10/3/2024 4:00,MSFT,417.63,419.55,414.29,416.54,13686421
10/4/2024 4:00,MSFT,418.24,419.75,414.97,416.06,19190913
10/7/2024 4:00,MSFT,416,417.11,409,409.54,20919761
10/8/2024 4:00,MSFT,410.9,415.66,408.17,414.71,19229261
10/9/2024 4:00,MSFT,415.86,420.38,414.3,417.46,14974257
10/10/2024 4:00,MSFT,415.225,417.35,413.15,415.84,13848376
10/11/2024 4:00,MSFT,416.135,417.13,413.25,416.32,14144944
10/14/2024 4:00,MSFT,417.77,424.04,417.52,419.14,16653086
10/15/2024 4:00,MSFT,422.18,422.48,415.26,418.74,18900201
10/16/2024 4:00,MSFT,415.17,416.36,410.48,416.12,15508932
10/17/2024 4:00,MSFT,422.36,422.5,415.59,416.72,14820004
10/18/2024 4:00,MSFT,417.14,419.65,416.2601,418.16,17145317
10/21/2024 4:00,MSFT,416.12,418.96,413.7501,418.78,14206115
10/22/2024 4:00,MSFT,418.49,430.5793,418.04,427.51,25482197
10/23/2024 4:00,MSFT,430.855,431.08,422.53,424.6,19654379
10/24/2024 4:00,MSFT,425.325,425.9782,422.4,424.73,13581631
10/25/2024 4:00,MSFT,426.76,432.52,426.565,428.15,16899064
10/28/2024 4:00,MSFT,431.655,431.94,426.3,426.59,14882444
10/29/2024 4:00,MSFT,428,433.17,425.8001,431.95,17644080
10/30/2024 4:00,MSFT,437.435,438.5,432.1,432.53,29749149
10/31/2024 4:00,MSFT,415.36,416.16,406.3,406.35,53970981
11/1/2024 4:00,MSFT,409.01,415.5,407.5,410.37,24230442
11/4/2024 5:00,MSFT,409.8,410.415,405.5713,408.46,19672286
11/5/2024 5:00,MSFT,408.37,414.9,408.08,411.46,17626011
11/6/2024 5:00,MSFT,412.42,420.45,410.52,420.18,26681842
11/7/2024 5:00,MSFT,421.28,426.85,419.88,425.43,19901782
11/8/2024 5:00,MSFT,425.32,426.5,421.78,422.54,16891414
11/11/2024 5:00,MSFT,422.515,424.81,416,418.01,24503321
11/12/2024 5:00,MSFT,418.25,424.44,417.2,423.03,19401204
11/13/2024 5:00,MSFT,421.64,429.325,418.21,425.2,21502185
11/14/2024 5:00,MSFT,425,428.17,420,426.89,30246881
11/15/2024 5:00,MSFT,419.82,422.8,413.64,415,28247644
11/18/2024 5:00,MSFT,414.87,418.4037,412.1,415.76,24742013
11/19/2024 5:00,MSFT,413.11,417.94,411.55,417.79,18133529
11/20/2024 5:00,MSFT,416.87,417.29,410.58,415.49,19191655
11/21/2024 5:00,MSFT,419.5,419.78,410.2887,412.87,20780162
11/22/2024 5:00,MSFT,411.365,417.4,411.06,417,24814626
11/25/2024 5:00,MSFT,418.38,421.08,414.85,418.79,27691090
11/26/2024 5:00,MSFT,419.585,429.0414,418.85,427.99,23458889
11/27/2024 5:00,MSFT,425.105,427.2299,422.02,422.99,18332444
11/29/2024 5:00,MSFT,420.09,424.8849,417.8,423.46,16271921
12/2/2024 5:00,MSFT,421.57,433,421.31,430.98,20207223
12/3/2024 5:00,MSFT,429.84,432.47,427.74,431.2,18301987
12/4/2024 5:00,MSFT,433.03,439.67,432.63,437.42,26009429
12/5/2024 5:00,MSFT,437.92,444.66,436.171,442.62,21697775
12/6/2024 5:00,MSFT,442.3,446.1,441.7703,443.57,18821002
12/9/2024 5:00,MSFT,442.6,448.33,440.5,446.02,19144388
12/10/2024 5:00,MSFT,444.39,449.62,441.6,443.33,18469459
12/11/2024 5:00,MSFT,444.05,450.35,444.05,448.99,19200208
12/12/2024 5:00,MSFT,449.11,456.1648,449.11,449.56,20834779
12/13/2024 5:00,MSFT,448.435,451.43,445.58,447.27,20177833
12/16/2024 5:00,MSFT,447.27,452.18,445.28,451.59,23598834
12/17/2024 5:00,MSFT,451.01,455.29,449.57,454.46,22733494
12/18/2024 5:00,MSFT,451.32,452.65,437.02,437.39,24444545
12/19/2024 5:00,MSFT,441.62,443.1834,436.32,437.03,22963681
12/20/2024 5:00,MSFT,433.11,443.74,428.63,436.6,64263694
12/23/2024 5:00,MSFT,436.74,437.65,432.83,435.25,19152519
12/24/2024 5:00,MSFT,434.65,439.6,434.19,439.33,7164543
12/26/2024 5:00,MSFT,439.08,440.94,436.63,438.11,8199927
12/27/2024 5:00,MSFT,434.6,435.22,426.35,430.53,18117713
12/30/2024 5:00,MSFT,426.06,427.55,421.9,424.83,13158703
12/31/2024 5:00,MSFT,426.1,426.73,420.66,421.5,13246509
1/2/2025 5:00,MSFT,425.53,426.07,414.85,418.58,16896469
1/3/2025 5:00,MSFT,421.08,424.03,419.54,423.35,16662943
1/6/2025 5:00,MSFT,428,434.32,425.4774,427.85,20573648
1/7/2025 5:00,MSFT,429,430.65,420.8,422.37,18139065
1/8/2025 5:00,MSFT,423.46,426.97,421.54,424.56,15054575
1/10/2025 5:00,MSFT,424.63,424.71,415.02,418.95,20201132
1/13/2025 5:00,MSFT,415.235,418.5,412.29,417.19,17604780
1/14/2025 5:00,MSFT,417.81,419.74,410.72,415.67,16935856
1/15/2025 5:00,MSFT,419.13,428.15,418.265,426.31,19637838
1/16/2025 5:00,MSFT,428.695,429.49,424.39,424.58,15300023
1/17/2025 5:00,MSFT,434.085,434.48,428.17,429.03,26197507
1/21/2025 5:00,MSFT,430.2,430.8999,425.595,428.5,26085703
1/22/2025 5:00,MSFT,437.56,447.27,436,446.2,27803811
1/23/2025 5:00,MSFT,442,446.75,441.5048,446.71,18389270
1/24/2025 5:00,MSFT,445.16,446.65,441.4,444.06,15549453
1/27/2025 5:00,MSFT,424.01,435.2,423.5,434.56,35647805
1/28/2025 5:00,MSFT,434.6,448.38,431.38,447.2,23491703
1/29/2025 5:00,MSFT,446.69,446.88,440.4,442.33,23581370
1/30/2025 5:00,MSFT,418.77,422.86,413.16,414.99,54586260
1/31/2025 5:00,MSFT,418.98,420.69,414.91,415.06,34223388
2/3/2025 5:00,MSFT,411.6,415.41,408.66,410.92,25679149
2/4/2025 5:00,MSFT,412.685,413.9199,409.74,412.37,20532096
2/5/2025 5:00,MSFT,412.35,413.827,410.4,413.29,16336188
2/6/2025 5:00,MSFT,414,418.2,414,415.82,16309755
2/7/2025 5:00,MSFT,416.48,418.65,408.1,409.75,22886844
2/10/2025 5:00,MSFT,413.71,415.4624,410.92,412.22,20817919
2/11/2025 5:00,MSFT,409.64,412.49,409.3,411.44,18140592
2/12/2025 5:00,MSFT,407.21,410.75,404.3673,409.04,19121734
2/13/2025 5:00,MSFT,407,411,406.36,410.54,23891731
2/14/2025 5:00,MSFT,407.79,408.91,405.88,408.43,22758464
2/18/2025 5:00,MSFT,408,410.597,406.5,409.64,21423051
2/19/2025 5:00,MSFT,407.88,415.49,407.65,414.77,24114197
2/20/2025 5:00,MSFT,415.29,419.31,412.54,416.13,23508728
2/21/2025 5:00,MSFT,417.335,418.048,407.89,408.21,27524799
2/24/2025 5:00,MSFT,408.51,409.37,399.32,404,26443656
2/25/2025 5:00,MSFT,401.1,401.915,396.7,397.9,29387402
2/26/2025 5:00,MSFT,398.01,403.6,394.245,399.73,19618954
2/27/2025 5:00,MSFT,401.265,405.74,392.17,392.53,21127406
2/28/2025 5:00,MSFT,392.655,397.63,386.57,396.99,32845658
3/3/2025 5:00,MSFT,398.82,398.82,386.155,388.49,23007726
3/4/2025 5:00,MSFT,383.4,392.58,381,388.61,29342923
3/5/2025 5:00,MSFT,389.34,401.67,388.81,401.02,23433132
3/6/2025 5:00,MSFT,394.28,402.15,392.6777,396.89,23304625
3/7/2025 5:00,MSFT,392.32,394.8,385.54,393.31,22034087
3/10/2025 4:00,MSFT,385.84,386.4,377.22,380.16,32840134
3/11/2025 4:00,MSFT,379,386,376.91,380.45,30380177
3/12/2025 4:00,MSFT,382.95,385.2165,378.9507,383.27,24253567
3/13/2025 4:00,MSFT,383.155,385.32,377.45,378.77,20473017
3/14/2025 4:00,MSFT,379.775,390.23,379.51,388.56,19952846
3/17/2025 4:00,MSFT,386.7,392.705,385.57,388.7,22474272
3/18/2025 4:00,MSFT,387.07,387.37,381.1,383.52,19486850
3/19/2025 4:00,MSFT,385.525,389.68,384,387.82,19185532
3/20/2025 4:00,MSFT,385.735,391.785,383.28,386.84,18470542
3/21/2025 4:00,MSFT,383.215,391.74,382.8,391.26,39675928
3/24/2025 4:00,MSFT,395.4,395.4,389.81,393.08,21004548
3/25/2025 4:00,MSFT,393.915,396.36,392.64,395.16,15774968
3/26/2025 4:00,MSFT,395,395.31,388.57,389.97,16132906
3/27/2025 4:00,MSFT,390.13,392.24,387.395,390.58,13766761
3/28/2025 4:00,MSFT,388.08,389.13,376.93,378.8,21632016
3/31/2025 4:00,MSFT,372.535,377.07,367.24,375.39,35184676
4/1/2025 4:00,MSFT,374.65,382.85,373.23,382.19,19689503
4/2/2025 4:00,MSFT,377.965,385.08,376.62,382.14,16092555
4/3/2025 4:00,MSFT,374.785,377.48,369.35,373.11,30197997
4/4/2025 4:00,MSFT,364.125,374.59,359.48,359.84,49209854
4/7/2025 4:00,MSFT,350.88,370.9999,344.79,357.86,50424998
4/8/2025 4:00,MSFT,368.255,373.65,350.25,354.56,35868918
4/9/2025 4:00,MSFT,353.535,393.225,353.1,390.49,50199696
4/10/2025 4:00,MSFT,382.06,383.9,367.8,381.35,38024368
4/11/2025 4:00,MSFT,380.635,390.05,378.89,388.45,23839220
4/14/2025 4:00,MSFT,393.22,394.65,384.21,387.81,19251172
4/15/2025 4:00,MSFT,388.505,391.89,384.1599,385.73,17199890
4/16/2025 4:00,MSFT,380.67,381.61,368,371.61,21967826
4/17/2025 4:00,MSFT,373.745,374.3215,366.89,367.78,21120192
4/21/2025 4:00,MSFT,362.815,364.48,355.67,359.12,20807279
4/22/2025 4:00,MSFT,363.375,367.77,359.8602,366.82,19484993
4/23/2025 4:00,MSFT,376.06,380.39,373.02,374.39,20545526
4/24/2025 4:00,MSFT,375.695,388.45,375.19,387.3,22232289
4/25/2025 4:00,MSFT,387,392.16,384.6,391.85,18973165
4/28/2025 4:00,MSFT,391.955,392.74,386.638,391.16,16579430
4/29/2025 4:00,MSFT,391.3,395.1,390.38,394.04,14973976
4/30/2025 4:00,MSFT,390.3,396.66,384.44,395.26,36461075
5/1/2025 4:00,MSFT,431.11,436.99,424.9,425.4,58938100
5/2/2025 4:00,MSFT,431.74,439.44,429.985,435.28,30757434
5/5/2025 4:00,MSFT,432.87,439.5,432.11,436.17,20136053
5/6/2025 4:00,MSFT,432.2,437.73,431.17,433.31,15104204
5/7/2025 4:00,MSFT,433.84,438.12,431.1103,433.35,23307241
5/8/2025 4:00,MSFT,437.93,443.67,435.66,438.17,23491330
5/9/2025 4:00,MSFT,440,440.74,435.88,438.73,15324233
5/12/2025 4:00,MSFT,445.94,449.37,439.78,449.26,22821935
5/13/2025 4:00,MSFT,447.78,450.6733,445.36,449.14,23618819
5/14/2025 4:00,MSFT,448.14,453.9,448.14,452.94,19902796
5/15/2025 4:00,MSFT,450.765,456.19,450.4301,453.13,21992323
5/16/2025 4:00,MSFT,452.05,454.36,448.73,454.27,23849781
5/19/2025 4:00,MSFT,450.875,459.585,450.8,458.87,21336509
5/20/2025 4:00,MSFT,455.59,458.34,454.3201,458.17,15441808
5/21/2025 4:00,MSFT,454.57,457.78,451.814,452.57,19216906
5/22/2025 4:00,MSFT,454.95,460.25,453.9,454.86,18025612
5/23/2025 4:00,MSFT,449.98,453.69,448.91,450.18,16883509
5/27/2025 4:00,MSFT,456.48,460.95,456.115,460.69,20974293
5/28/2025 4:00,MSFT,461.22,462.52,456.93,457.36,17086261
5/29/2025 4:00,MSFT,461.55,461.72,455.3105,458.68,13982211
5/30/2025 4:00,MSFT,459.715,461.68,455.54,460.36,34770475
6/2/2025 4:00,MSFT,457.14,462.11,456.89,461.97,16626495
6/3/2025 4:00,MSFT,461.47,464.14,460.8622,462.97,15743760
6/4/2025 4:00,MSFT,464,465.69,463.0201,463.87,14162688
6/5/2025 4:00,MSFT,464.955,469.65,464.03,467.68,20154460
6/6/2025 4:00,MSFT,470.085,473.335,468.78,470.38,15285624
6/9/2025 4:00,MSFT,469.7,473.43,468.62,472.75,16469932
6/10/2025 4:00,MSFT,471.185,472.8,466.96,470.92,15375944
6/11/2025 4:00,MSFT,470.02,475.47,469.655,472.62,16399176
6/12/2025 4:00,MSFT,475.02,480.415,473.52,478.87,18950582
6/13/2025 4:00,MSFT,476.41,479.18,472.76,474.96,16814456
6/16/2025 4:00,MSFT,475.21,480.6943,475,479.14,15626104
6/17/2025 4:00,MSFT,475.395,478.7399,474.08,478.04,15414128
6/18/2025 4:00,MSFT,478,481,474.46,480.24,17526452
6/20/2025 4:00,MSFT,482.23,483.46,476.87,477.4,37576206
6/23/2025 4:00,MSFT,478.21,487.75,472.51,486,24863952
6/24/2025 4:00,MSFT,488.95,491.849,486.795,490.11,22305642
6/25/2025 4:00,MSFT,492.04,494.5556,489.39,492.27,17495099
6/26/2025 4:00,MSFT,492.98,498.04,492.81,497.45,21578853
6/27/2025 4:00,MSFT,497.55,499.3,493.03,495.94,34539236
6/30/2025 4:00,MSFT,497.04,500.76,495.33,497.41,28368991
7/1/2025 4:00,MSFT,496.47,498.05,490.98,492.05,19945375
7/2/2025 4:00,MSFT,489.99,493.5,488.7,491.09,16319641
7/3/2025 4:00,MSFT,493.81,500.13,493.44,498.84,13984829
7/7/2025 4:00,MSFT,497.38,498.75,495.225,497.72,13981605
7/8/2025 4:00,MSFT,497.24,498.2,494.11,496.62,11846586
7/9/2025 4:00,MSFT,500.3,506.78,499.74,503.51,18659538
7/10/2025 4:00,MSFT,503.05,504.44,497.75,501.48,16498740
7/11/2025 4:00,MSFT,498.47,505.03,497.795,503.32,16459512
7/14/2025 4:00,MSFT,501.515,503.97,501.03,503.02,12058848
7/15/2025 4:00,MSFT,503.02,508.3,502.79,505.82,14927202
7/16/2025 4:00,MSFT,505.18,506.72,501.89,505.62,15154374
7/17/2025 4:00,MSFT,505.68,513.37,505.62,511.7,17503129
7/18/2025 4:00,MSFT,514.48,514.64,507.43,510.05,21209666
7/21/2025 4:00,MSFT,506.705,512.09,505.55,510.06,14066805
7/22/2025 4:00,MSFT,510.97,511.2,505.27,505.27,13868644
7/23/2025 4:00,MSFT,506.75,506.79,500.7,505.87,16396585
7/24/2025 4:00,MSFT,508.77,513.67,507.3,510.88,16107000
7/25/2025 4:00,MSFT,512.465,518.29,510.3592,513.71,19125699
7/28/2025 4:00,MSFT,514.08,515,510.12,512.5,14308027
7/29/2025 4:00,MSFT,515.53,517.62,511.56,512.57,16469235
7/30/2025 4:00,MSFT,515.17,515.95,509.435,513.24,26380434
7/31/2025 4:00,MSFT,555.225,555.45,531.9,533.5,51617326
8/1/2025 4:00,MSFT,535,535.8,520.86,524.11,28977628
8/4/2025 4:00,MSFT,528.27,538.25,528.13,535.64,25349004
8/5/2025 4:00,MSFT,537.18,537.3,527.24,527.75,19171569
8/6/2025 4:00,MSFT,530.9,531.7,524.03,524.94,21355702
8/7/2025 4:00,MSFT,526.8,528.09,517.5511,520.84,16079144
8/8/2025 4:00,MSFT,522.6,524.66,519.41,522.04,15531009
8/11/2025 4:00,MSFT,522.3,527.59,519.72,521.77,20194372
8/12/2025 4:00,MSFT,523.75,530.98,522.7,529.24,18688921
8/13/2025 4:00,MSFT,532.11,532.7,519.37,520.58,19619160
8/14/2025 4:00,MSFT,522.56,525.9499,520.14,522.48,20269074
8/15/2025 4:00,MSFT,522.77,526.1,519.08,520.17,25213272
8/18/2025 4:00,MSFT,521.585,522.82,514.02,517.1,23760583
8/19/2025 4:00,MSFT,515,515.1641,508.55,509.77,21481016
8/20/2025 4:00,MSFT,509.865,511,504.44,505.72,27723025
8/21/2025 4:00,MSFT,503.69,507.63,502.7201,504.24,18443254
8/22/2025 4:00,MSFT,504.25,510.73,502.41,507.23,24324161
8/25/2025 4:00,MSFT,506.63,508.19,504.12,504.26,21638579
8/26/2025 4:00,MSFT,504.355,504.9778,498.51,502.04,30835709
8/27/2025 4:00,MSFT,502,507.29,499.9,506.74,17277893
8/28/2025 4:00,MSFT,507.09,511.09,505.5,509.64,18015593
8/29/2025 4:00,MSFT,508.66,509.6,504.4915,506.69,20961569
